danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature,popularity,song_name,artist_name,genius_id,lyric,tags,tier,genius_url,released_year
0.829,0.799,9,-5.389,1,0.0897,0.0151,0.000543,0.242,0.471,97.013,4tYFy8ALRjIZvnvSLw5lxN,227629,4,81,Party,Bad Bunny,7967942," Yeah, dice Ra-Rauw Ella lleva un tiempo soliá Pero en las rede' no sube na' Oh-oh (No, no), me pone a maquinear, -a-ar Hoy quiere fluir, cansa' de pensar, -ar Enrola y va a quemar, ah-ay (Ey) Hoy se quiere soltar No quiere amarrarse, solo quiere Party, party, party, party Party, party, party, party Party, party, party, party Party, party, party, pa— Party, party, party, party Party, party, party, party Party, party, party, party (Yeah-yeah-yeah-yeah, ey) Party, party, party, party Se miró al espejo (Uh) Y vio que está buenota Vio que está buenota y quiere perreo, y coger una nota Yo te azoto esa' nalgota' cuando tú quiera' Puesto pa' tus bellaquera' Y perreártela' la noche entera Solo abren la cartera Nos fuimo' sin que nadie viera Baby, qué afrenta' Tú quieres con do' y no sé si va' a aguantar (Ey) Tanto asiento que hay Y encima de mi bicho e' que te quiere' sentar Te tengo el toto sentimental, uh El panty moja'o La nota en alta, no me ha baja'o Dice que está soltera y todavía no se ha deja'o Y que se atreve con Benito y con Rauw, jeje Tú me gusta par, me gusta par Salimo' de Threehouse, no' fuimo' pa' Ocean Park Corriendo Can-Am, bebiendo champán Mañana te compro un Taycan Ey, ey, tú te mueve' rico como las de E11EVEN Sabe que está rica y se da guille porque puede Yo estoy puesto, tú está' puesta, ¿y quién se atreve? Dime quién se atreve Que en el hotel va a ser el after— Party, party, party, party (Ey, ey, ey) Party, party, party, party (Vamo' pa'l after party) Party, party, party, party (Ey, ey, ey) Party, party, party, pa— (En el cuarto o en el Bugatti) Party, party, party, party (Ey, ey, ey) Party, party, party, party Party, party, party, party Party, party, party, party Ra-Rauw Un bellaqueo bien nasty (Uh-uh) El culo real, pero las teta' son plastic (Ih-ih) Tiene un abdomen, parece que hace fasting (Ey) Pero cuando come, se lo traga, no lo mastic, ey Ahora es full ten, cuarenta hora' de sateo (Ah) Wheeliando los Four Truck, le gusta el maleanteo (Woh) Lo dejó atrá', a su ex le bajó el de'o (Ey) Ella pide El Zorro y El Conejo en un perreo (¡Yah!) Dime si tú quieres dulce De fuga'o nos perdimo' en Santurce (Oh-oh) En la disco que apaguen las luce' (Yeh-yeh) Que esas nalga' son pa' que las use' (Yeh-yeh) De ti, yo me dejo que abuses Tú me tiene' en un bucle Antes de que entre le escupe (Mami) La puse a brincar y en la cama hicimo' un— (¡Yah!) Party, party, party, party (Woh-oh, oh) Party, party, party, party (En la cama hicimo' un—) Party, party, party, party (Yeah) Party, party, party, pa— (En la cama hicimo' un—) Party, party, party, party (Woh-oh, oh) Party, party, party, party (Yeah) Party, party, party, party Party, party, party, party Jajajajai Uy, disfrutando la noche y muchas cosas, bella Todos son santos cuando hablan de los pecados ajenos Uy, jajajajaja Ay, ay, la vida ¿Quién entiende estas cosas? ¿Quién la' entiende? Uy, jajajaja ",pop,E,https://genius.com/Bad-bunny-and-rauw-alejandro-party-lyrics,2022.0
0.814,0.618,5,-5.614,0,0.0619,0.0386,3.34e-06,0.671,0.535,121.075,5L3ecxQnQ9qTBmnLQiwf0C,185221,4,82,K-POP,Travis Scott,9175638," Gonna pop, baby Vemo' Swish, lit (Lit) Move that shit out here (Here) You full off one sip (Sip) Fallin' off but I got grip (Grip) All around the trap, it hit (Hit, hit, ayy) All around the map, you trip (Skrrt) Take it like nine out of ten (Yeah) Think they gon' find that again Think I gotta bond out again Behind the tint, I sin, I vent Can't forget about that place we went Right after you put that in my head Do you still pop 'em? Do you dance? Do you still drop some'? Know you can I got a lot but I'm still chancin' Yeah-yeah, yeah, yeah Hace tiempo no te veo, eh Es que ahora en Miami jangueo, eh, eh Ya no tengo la Rodeo Ahora en la G-Wagon me posteo, ey Y te lo meto al frente 'e la playa Como aquello' tiempo' de camino a Maya Tú ni fumaba' y chingando te arrebaté Dale, no pierdas tiempo, no lo piense', trépate Tú bien loca, loca, yo bien loco, loco Si ahora tu mai nos pilla, me pide una foto La nota me explota, el ticke' lo exploto Vamo' pa' Cayo Musha, ya le texteé al piloto, eh-eh I know it was one time (Swish) You feel like that went on (Went on) That night was just so fire I need you back sooner (Sooner) You come back on this side When shit get back cooler (Cooler) We run it back one time I'm grabbin' you uno (Uno) Ooh (Uno) Ooh-ooh (Mm-mm, mm-mm) Ooh (Mm-mm, mm-mm) Ooh-yeah (Mm-mm) Mix the drugs with the pain Let the waves lead the way You in Cannes and Saint-Tropez callin' out my name You know I'm rolling my face off You know I'm high off that K pop Rubbin' up on your body All your clothes, you gon' take off South of France, we gon' party This ain't some lil' yachty We gon' fuck 'til we seasick (Skrrt) You my bad lil' mami, mami (Yeah) You love me, you could tell me you love me Even if you don't mean it (Mm-mm) Sex'll make you believe it (Mm-mm) I love it when she up on me (Mm-mm) Love when she'll call me, ""Papi"" (Mm-mm) Even though she Korean (Mm-mm) Get her wet like tsunami, 'nami, ooh, yeah (Yeah-yeah, yeah, yeah) I know it was one time (Swish) You feel like that went on (Went on) That night was just so fire I need you back sooner (Sooner) You come back on this side When shit get back cooler (Cooler) We run it back one time I'm grabbin' you uno Yeah-yeah, yeah, yeah (Uno) ",pop,D,https://genius.com/Travis-scott-k-pop-lyrics,2023.0
0.449,0.585,5,-6.761,1,0.0268,0.0509,8.75e-05,0.0833,0.212,139.631,6nek1Nin9q48AVZcWs9e9D,278719,4,86,Paradise,Coldplay,55882," Ooh-ooh-ooh, ooh-ooh-ooh, ooh-ooh-ooh Ooh-ooh-ooh, ooh-ooh-ooh, ooh-ooh-ooh When she was just a girl She expected the world But it flew away from her reach So she ran away in her sleep And dreamed of para-, para-, paradise Para-, para-, paradise Para-, para-, paradise Every time she closed her eyes Ooh-ooh-ooh, ooh-ooh-ooh, ooh-ooh-ooh Ooh-ooh-ooh, ooh-ooh-ooh, ooh-ooh-ooh When she was just a girl She expected the world But it flew away from her reach And the bullets catch in her teeth Life goes on, it gets so heavy The wheel breaks the butterfly Every tear, a waterfall In the night, the stormy night, she'd close her eyes In the night, the stormy night, away she'd fly And dream of para-, para-, paradise Para-, para-, paradise Para-, para-, paradise Oh, oh-oh, oh-oh, oh-oh-oh She'd dream of para-, para-, paradise Para-, para-, paradise Para-, para-, paradise Oh, oh-oh, oh-oh, oh-oh-oh La, la-la, la-la-la La, la-la, la-la-la La, la-la, la-la-la, la-la So lying underneath those stormy skies She said, ""Oh, oh-oh-oh-oh, I know the sun must set to rise"" This could be para-, para-, paradise Para-, para-, paradise This could be para-, para-, paradise Oh, oh-oh, oh-oh, oh-oh-oh This could be para-, para-paradise Para-, para-, paradise This could be para-, para-, paradise Oh, oh-oh, oh-oh, oh-oh-oh This could be para-, para-, paradise This could be para-, para-, paradise This could be para-, para-, paradise Oh-oh-oh-oh-oh oh-oh-oh Ooh-ooh-ooh, ooh-ooh-ooh, ooh-ooh-ooh Ooh-ooh-ooh, ooh-ooh-ooh, ooh-ooh-ooh Ooh-ooh-ooh, ooh-ooh-ooh, ooh-ooh-ooh Ooh-ooh-ooh, ooh-ooh-ooh ",pop,D,https://genius.com/Coldplay-paradise-lyrics,2011.0
0.421,0.394,11,-8.312,1,0.0277,0.863,4.74e-06,0.0984,0.399,96.192,0EF1EE8zusg3Y869e56JFd,211000,3,84,Nothing's New,Rio Romeo,8444491,"I wanna be touched Be loved I wanna heal Be hugged It's just the two of us Or that's what we swore And if I've lost my charm Apologies due, no harm 'Cause you've got ahold of my heart And I know it's worn So won't you please spare me indignity And won't you please give me some decency And won't you please call it if our time is through 'Cause I know that we fall apart when nothing's new Nothing's new I want to be close to you But I don't know what to do 'Cause if we are near to through It may make it worsе And if I start to grieve 'Cause it feels you'rе 'bout to leave Forgive me, I'm not naïve I've been here before So won't you please spare me indignity And won't you please give me some decency And won't you please call it if our time is through 'Cause I know that we fall apart when nothing's new Nothing's new Nothing's new, nothing's new Nothing's new, nothing's new Nothing's new, nothing's new Nothing's new, nothing's new Nothing's new Nothing's new Nothing's new, nothing's new Nothing's new Please spare me indignity And won't you please give me some decency And won't you please call it if our time is through 'Cause I know that we fall apart when nothing's new Nothing's new ",pop,D,https://genius.com/Rio-romeo-nothings-new-lyrics,2022.0
0.596,0.658,0,-7.346,1,0.036,0.0504,0.0,0.127,0.176,100.012,1Iq8oo9XkmmvCQiGOfORiz,229478,4,94,Is It Over Now? (Taylor's Version) (From The Vault),Taylor Swift,9538404," (Is it? Is it? Is it? Is it? Is it?) Once the flight had flown (Uh-huh) With the wilt of the rose (Uh-huh) I slept all alone (Uh-huh) You still wouldn't go Let's fast forward to three hundred takeout coffees later I see your profile and your smile on unsuspecting waiters You dream of my mouth before it called you a lying traitor You search in every maiden's bed for somethin' greater, baby Was it over when she laid down on your couch? Was it over when he unbuttoned my blouse? ""Come here,"" I whispered in your ear In your dream as you passеd out, baby Was it over then? And is it over now? (Is it? Is it? Is it?) Whеn you lost control (Uh-huh) Red blood, white snow (Uh-huh) Blue dress on a boat (Uh-huh) Your new girl is my clone And did you think I didn't see you? There were flashin' lights At least I had the decency To keep my nights out of sight Only rumors 'bout my hips and thighs And my whispered sighs Oh, Lord, I think about jumpin' Off of very tall somethings Just to see you come runnin' And say the one thing I've been wanting, but no Let's fast forward to three hundred awkward blind dates later (Oh) If she's got blue eyes, I will surmise that you'll probably date her (Oh, no) You dream of my mouth before it called you a lying traitor (Oh) You search in every model's bed for somethin' greater, baby Was it over when she laid down on your couch? Was it over when he unbuttoned my blouse? ""Come here,"" I whispered in your ear In your dream as you passed out, baby Was it over then? And is it over now? Uh-huh (Is it? Is it? Is it?) Uh-huh (Is it? Is it?) Think I didn't see you? There were flashin' lights At least I had the decency To keep my nights out of sight Only rumors 'bout my hips and thighs And my whispered sighs Oh, Lord, I think about jumpin' Off of very tall somethings Just to see you come runnin' (Runnin') And say the one thing I've been wanting, but no (Flashin' lights; Oh, Lord; Oh) Let's fast forward to three hundred takeout coffees later (Oh) (Flashin' lights) I was hoping you'd be there And say the one thing (Oh, Lord) I've been wanting (Oh, Lord) But no (Was it? Was it? Was it? Was it? Was it? Was it?) ",pop,B,https://genius.com/Taylor-swift-is-it-over-now-taylors-version-from-the-vault-lyrics,2023.0
0.513,0.831,2,-9.004,1,0.0383,0.55,0.0,0.336,0.963,148.837,0oPdaY4dXtc3ZsaG17V972,182067,4,87,Feliz Navidad,José Feliciano,623111," Feliz Navidad Feliz Navidad Feliz Navidad Próspero año y felicidad Feliz Navidad Feliz Navidad Feliz Navidad Próspero año y felicidad I wanna wish you a merry Christmas I wanna wish you a merry Christmas I wanna wish you a merry Christmas From the bottom of my heart I wanna wish you a merry Christmas I wanna wish you a merry Christmas I wanna wish you a merry Christmas From the bottom of my heart Feliz Navidad Feliz Navidad Feliz Navidad Próspero año y felicidad Feliz Navidad Feliz Navidad Feliz Navidad Próspero año y felicidad I wanna wish you a merry Christmas I wanna wish you a merry Christmas I wanna wish you a merry Christmas From the bottom of my heart I wanna wish you a merry Christmas I wanna wish you a merry Christmas I wanna wish you a merry Christmas From the bottom of my heart Feliz Navidad Feliz Navidad Feliz Navidad Próspero año y felicidad Feliz Navidad Feliz Navidad Feliz Navidad Próspero año y felicidad I wanna wish you a merry Christmas I wanna wish you a merry Christmas I wanna wish you a merry Christmas From the bottom of my heart I wanna wish you a merry Christmas I wanna wish you a merry Christmas I wanna wish you a merry Christmas From the bottom of my heart Feliz Navidad, ey, ey Feliz Navidad Feliz Navidad Próspero año y felicidad ",rock,B,https://genius.com/Jose-feliciano-feliz-navidad-lyrics,1970.0
0.697,0.82,5,-4.502,1,0.0308,0.1,0.0,0.0631,0.502,136.054,74X2u8JMVooG2QbjRxXwR8,159080,4,91,Perfect Night,LE SSERAFIM,9610509," Me and my girlies We gon' party 'til it's early Got me feelin' otherworldly tonight Caught in some traffic But the radio is blastin' Drop a red light and we'll sing it goodbye Ooh, ooh-ooh-ooh By the mornin', feel like magic I got all I need You know nothing else can beat The way that I feel when I'm dancin' with my girls Perfect energy Yeah, we flawless, yeah, we free There's no better feelin' in the whole wide world Tonight I don't care what's wrong or right Don't start blowin' up my line I'd care at 11:59 But nothing counts after midnight Come and take a ride with me I got a crеdit card and some good company Some come through, makе the fit real good Why you still stuck on loading? Waitin' on you, babe Ooh, ooh-ooh-ooh Night to mornin', live slow motion I got all I need You know nothing else can beat The way that I feel when I'm dancin' with my girls Perfect energy Yeah, we flawless, yeah, we free There's no better feelin' in the whole wide world Tonight I don't care what's wrong or right Don't start blowin' up my line I'd care at 11:59 But nothin' counts after midnight Oh Oh, oh (Ha-ha-ha) Ooh, ooh-ooh-ooh By the mornin', feel like magic I got all I need You know nothing else can beat The way that I feel when I'm dancin' with my girls (Yeah) Perfect energy (Uh-huh) Yeah, we flawless, yeah, we free There's no better feelin' in the whole wide world Tonight I don't care what's wrong or right Don't start blowin' up my line I'd care at 11:59 Don't start blowin' up my line ",pop,B,https://genius.com/Le-sserafim-perfect-night-lyrics,2023.0
0.807,0.595,0,-7.19,1,0.0325,0.31,2.44e-05,0.0735,0.392,92.491,2VzCjpKvPB1l1tqLndtAQa,239845,4,85,Por las Noches,Peso Pluma,8875125," Cuando por las noches recordaba todo El olor de aquel perfume sobre todo Las sábanas blancas donde te escondías dentro Eres intocable como joya de oro Esas piernas largas comerme yo solo Y tus ojos grandes, me perdí en un laberinto Y pensar Que tú ya no vas a estar Pasará Solito me dejará Intentar Solo un beso y tú te vas De mi vida, ah, ah Como tú no hay nadie más No hay nadie más Ah ¿Y qué? Si te sientes sola no me llames porfa Me pongo sensible, me imagino tu sombra Clase Azul es el tequila e interior la ropa Rico Prat champaña, el polvo es color rosa Me contactó un ángel, eres tú mi hermosa La que me alegra los días y sigo tomando Y pensar Que tú ya no vas a estar Pasará Solito me dejarás Intentar Solo un beso y tú te vas De mi vida, ah, ah Como tú no hay nadie más No hay nadie más ",pop,E,https://genius.com/Peso-pluma-por-las-noches-lyrics,2021.0
0.813,0.866,7,-3.239,1,0.0851,0.17,0.0,0.0421,0.647,99.994,6gMj2DzKR2PjrrbNSwcGFR,235200,4,87,OA,Anuel AA,9613520," Bebé, qué bella te ve' (Bella te ve') ¿Cómo te llama' y de dónde ere'? (¿De dónde ere'?) Tiene un acento que no sé muy bien (Uah) También quiero saber (Ah) Si eres de lejo' o si te vuelvo a ver (Uah) Algo con ese flow por aquí no se ve (Aquí no se ve) Baby, yo le llego a donde quiera que esté', eh, eh (Oh-oh-oh-oh-oh) Oh, ah, diablo, mami Oh, eh, naciste pa' mí Oh, eh Bebé, te noté que no eres de aquí Oh-oh-oh-oh, ah, diablo, mami (Oh-oh) Oh, eh, naciste pa' mí (Oh-oh) Oh, eh Si esto fuera un draft, tú fuera' first pick Yo no sé si encontrarte fue cuestión de suerte Adivinar tu acento, bae, no es mi punto fuerte Pero seas de donde seas, mami, quiero tenerte En la cama del hotel gritando: ""Real hasta la—"" Real las ganas cuando bailas Y haces que de todo me distraiga Baby, solo avisa cuando salga' Mami, para hacerte cosas que yo sé que te gustan mientras esperamos que el sol caiga Ese cuerpito es skinny como TINI y ella lo luce en bikini En la playa, en su corillo, mientras bebe Dry Martini Los pibes haciendo wheeley, pero ella dentro de la mini Titerita de barrio escucha Ñengo, Anuel y YOVNGCHIMI Mami, ojalá te quede' a dormir acá Quiero aprenderme tu nombre, pero no me dice' na' Yo no sé cuándo viniste, tampoco cuándo te va' Yo siempre ando por la isla, por si me quiere' encontrar Oh, ah, diablo, mami Oh, eh, naciste pa' mí Oh, eh ¿Te mudaste pa' acá o viniste de trip? Oh-oh-oh-oh, ah, diablo, mami (Oh-oh) Oh, eh, naciste pa' mí (Oh-oh) Oh, eh (Baby) Si esto fuera un draft, tú fuera' first pick (Don Juan, Maluma, ba-ba-baby; oh-oh) Tú me tiene' maquinando (¡Ah!) Imaginándote encima de mí brincándome (Ey) El porrito y el guaro (Yeah-yeah) Es lo que me tiene aquí pensándote (Oh, shit) Ma, dime adónde vas Detrás de ti yo voy a estar (Baby) Te bajo pa' Medallo si te quiere' escapar (Yeah-yeah) Una chimba cómo tú es que yo me quiero robar (Jaja) Ma, dime dónde vas (Mamacita) Detrás de ti yo voy a estar (Okay) Viajamo' en jet privado, normal (Normal) Sube una foto para irnos viral (Uh) Diablo, mami, qué abuso tú tiene' (Qué abuso tú tiene') El cuerpo perfecto y qué rico huele' (Huele') Sabe que está buena y frontea porque puede Es diablita, a ella le gustan las nena' y los nene' Una nena buena vuelta mala (Mala) Las decepcione' la transformaron en diabla (Diabla) Y se empoderó, al ex lo superó Pa'l carajo lo mandó cuando ese pendejo volvió Ella no es como ante' Le curé el corazón que le rompió otro gánster (Otro gánster) Si todo' los hombre' son iguale', ¿qué vamo' a hacer? (¿Qué vamo' a hacer?) Todo lo que vale la pena no es fácil, bebé (No es fácil, bebé), uah Shorty, se mantiene natural (Mantiene natural) La baby no se quiere operar (No se quiere operar) Dice que en el mundo hacen falta persona' que sean más real (Que sean más real) Shorty, se mantiene natural (Oh-oh) La baby no se quiere operar (Oh-oh) Dice que en el mundo hacen falta persona' que sean más real (Maluma, ba-ba-baby) Oh, ah, diablo, mami Oh, eh, naciste pa' mí Oh, eh, bebé, te noté que no eres de aquí Oh-oh-oh-oh, ah, diablo, mami Oh, eh, naciste pa' mí Oh, eh Si esto fuera un draft, tú fuera' first pick Real hasta la muerte, ¿oíste, bebé? (Real hasta la muerte, baby) Los intocable', ¿oíste, bebé? (Real hasta la muerte, baby) La AA DJ Luian, Mambo Kingz Mambo Kingz, Mambo Kingz Mera, dime, Luian Quevedo con Anuel, yeah-eh-eh-eh (Oh-oh-oh-oh-oh) Mera, dime, Maluma (Oh-oh) Mera, dime, Quevedo, brr Anuel AA, Quevedo Siempre flow Maluma, siempre Real G (Yeah, yeah-eh-eh) Yeah, yeah Dímelo, BF (Na-na-ah, na-na-ah, na-na-ah, na-na-ah) Hear This Music, ¿oíste, bebé? ",pop,D,https://genius.com/Anuel-aa-quevedo-and-maluma-oa-lyrics,2023.0
0.541,0.796,7,-5.177,1,0.347,0.317,0.0,0.193,0.469,85.205,1C7lXfx4Y5maVl4AgUVlHA,359648,4,80,ACHO PR,Bad Bunny,9614068," Jajajajajajajaja Real G4 Life, baby El verdadero movimiento Orientando las nueva' generacione' Llegaron los demente', mucho narcotráfico en el trópico Real G4 Life, el movimiento sigue sólido Pateándole' el culo a par de bicho' que no están en na' En tu bocina está sonando un hijueputa de verdad Nativo de Puertorro (Borinquen), donde la vibra e' otra cosa No se olvidan ni los partie de Vigilio ni Barbosa (Yah) Directo de Bayamón, la mafia más podеrosa (Jajajaja) Real G4 Life forevеr, en la candela es donde se goza Pásala chévere, en este paraíso encuentras todo Semillita de cultura los domingo' en los bancholo' (Yo) Y siempre andamo' junto' los demente' y los locario' Porque esto es cosa nuestra de barrio Entramo' disparando, ya son muchos año' demostrando (Yah) En la calle saben quién sigue matando (Ajá) El bandidaje activo, las bellaca' locas con El Chivo Mañana no se sabe, pero hoy 'tamo encendío' La paso chévere con toa' las mami' y los títere' Que eres demonia, ya me enteré Te gusta el hijeputismo y sabe' que soy tíguere (Jajajajajaja) Aquí solo se maquina con los lídere' (Yeah) Pa' mi gente de el barrio Pa' mi gente de caserío Pa' mi combo de sicario', oh Real G4 Life foreva (Yeah) Pa' mi gente de el barrio Pa' mi gente de caserío Pa' mi combo de sicario', oh Acho, PR, puñeta, te quiero (Yeah, yah) El nieto 'e Miña, cria'o en BH, Villa y La Perla De niño en la iglesia me robaba toda la ofrenda El barrio o el caserío, eso es lo mío A lo Bryce Harper, siempre con los Phillie' prendío' En el punto con el combo to' los día' en el joseo Soñando con ser grande y corriéndole a los feo' De gramo' a los GRAMMY, cantando en el Choliseo What? Acho, PR, ser de aquí es mi mayor trofeo, ah Pa' las babie' y los títere' Pa' mi gente humilde, fina y chévere Un bandido de la calle yo siempre seré, ah-ah-ah-ah A todo' los maleante', a todo' los gángster' Ah-ah-ah Cabrón, que eso... eso fue lo que yo me crie escuchando, cabrón, desde chamaquito Arca, De La, Ñengo Papi, que estar aquí se siente muy cabrón, de verdad De corazón Pa' mi gente de el barrio Pa' mi gente de caserío Pa' mi combo de sicario' Yeah, ajá Wow, qué cabrón en lo que me he convertido Me sobran razone' pa' decir que estoy bendecido Entiendo que me envidien, con seguridad lo digo Si te juro que hay vece' que ni yo puedo conmigo Y sigo siendo el mismo El cantante piquetú enrolando Portobello adentro de este Wood La corriente en persona, yo les vo'a dar la lu' No me mató mi propio corazón, ¿me vas a matar tú? Yeah (¡Wuf!) El bicho tienen que mamarme Ya la tengo, no hay nada que tengan que darme Ayer me puse a guayar con este piquete ¿Y adivinen qué? Tuve que quitarme Ella quería vacilar y la bajé pa' PR La llevé pa'l barrio pa' que tire con el AR En el Hellcat, una vuelta con un trapstar La movie es de verdad, no de Disney ni de Pixar La llevé pa' Miramar a mirar el mar Pa' que fume Portobello conmigo adentro 'el car En el jet, todo set, por las nube' el internet Desayunando en el aire, tostadas y un omelet, yeah Cabrón, y yo salí del barrio, por eso mi música siempre es pa'l barrio Y voy a estar agradecido to'a la vida porque esto fue lo único que soñé (Ey, okay, okay, okay, okay, ey, je, ey) Inspirando a los chamaquito', poniendo a apretar los viejo' Siempre tuve a Dios de cerca, por eso es que he llega'o lejo' Veterano y rookie, yo mismo me doy consejo' Yo no soy la cabra, yo soy El Conejo Cabrón, el mejor Roberto Clemente, Albert Pujol' (Pujol') Maradona y Messi en el futbol Pero soy la nueva estrella, los contrato' a los Sugar y Lindor Sin dejar de ser el mismo, porque El dinero no te hace, aprendí eso (Eso; ey, ey) Conozco a un par que están en olla y no son más a fuego que Jeff Bezo' No juzgo a nadie, sé que no debo Pero ojalá y to' el mundo fuera humilde como Bebo Le tengo miedo a las altura' (Shh), je Por eso estar tan arriba a vece' me asusta Extraño aquello' día' con Eladio en Las Justa' Ambo' llegamo', la vida no es tan injusta (No) Mi respeto al que josea y siempre se las busca Los muchacho' están activo', así que no te luzca' Pa' los cazatalento' que otro Bad Bunny buscan Yeah, yeah, yeah, yeah, yeah, yeah Otro como yo, en el próximo siglo Mi nombre va pa' los museo', va pa' los libro' Soy la estrella de mi isla, por eso e' que brillo A mí no me hable' con voto, PR es mi corrillo Gracia' una ve' má' por quererme tanto Viajando el mundo entero, pero siempre vuelvo pa' mi canto To' saben que siempre a ustede' e' que yo les canto Que sigo siendo el mismo Que se sentaba en la falda con abuela Que prefiero cantar gratis en la Loiza que en Coachella Gracia' a Dios cumplí to' lo que soñé en la escuela Gracia' Dios por poner en mi camino A Jan, a Noah y a Gabriela, ey Por eso ya yo no pido mucho cuando me acuesto A Dios que me dé salud, que yo hago el resto Sí, amén, que yo hago el resto, ey Porque nadie sabe cuándo el sol se va a caer Quisiera por siempre abrazar a Benito Isabel Siempre estar pa' Bernie y pa' Bysael, je Aprender, crecer, madurar, envejecer Tener la confianza Mason de 3 No, no, no, que fue Gabriel, jaja, ey Dios te bendiga ",rap,D,https://genius.com/Bad-bunny-arcangel-de-la-ghetto-and-nengo-flow-acho-pr-lyrics,2023.0
0.722,0.519,8,-10.142,1,0.297,0.555,0.0,0.118,0.779,170.058,0sfk352FO8bJUjWjIsyzSR,144427,4,84,DONDE SE APRENDE A QUERER?,Mora,9452357," Mi cuarto sigue de luto Ya ni los placere' me los disfruto Tu recuerdo va de pasajero cuando conduzco Le abrí las puertas al amor, pero no cupo Y desde que estoy solo conmigo es que discuto Y me pregunto a ver, aunque mejor ni saber Porque mientra' menos se sepa, menos te va a doler Me cansé de comprar recuerdos que después los iba a devolver ¿Dónde se aprеnde a querer? ¿Dóndе se aprende a querer? Quisiera que me perdone', aunque yo no lo sé hacer Quiero darte la razón, pero es que odio perder ¿Dónde se aprende a querer? ¿Dónde se aprende a querer? Quisiera que me perdone', aunque yo no lo sé hacer Quiero darte la razón, pero es que odio perder, ma Te juro que no entiendo cómo es que to' lo que toco Se va derrumbando poco a poco Tranquila, que no fue tu culpa, ya yo estaba roto La casa en silencio, pero en mi cabeza un alboroto Y yo aquí esperando pa' que vuelva' y pase' Le faltan fundamento' a tus base' Como si estuvieras esperando a que fracase Pasó tan de repente así como dos estrella' fugace' Fue tan rápido que siento que ni llegué a conocerla La vi ayer y me costó reconocerla ¿Pero qué más da? Si esto no va a hacer que vuelva Yo echándole gasolina sin saber que ella era un Tesla Si ya estoy en el piso, ¿pa' qué vuelves y me pisa'? Sigo confundiendo sus gemido' con la brisa Camino de la'o a la'o, parezco un parabrisa' Y los recuerdos con el tiempo se borran como la tiza Promesa' incompleta', más letra' en la libreta Pero por dentro estoy podrido con el alma hueca Y ahora jangueamos separao' aunque estamo' en la misma discoteca No vo'a poder llevarte a restaurantes Michelín Ni escribirte una cartita pa' San Valentín Te dedico esta canción y esta botella de gin Y si fuera por mí, no, pero esto llegó a su fin ",pop,E,https://genius.com/Mora-donde-se-aprende-a-querer-lyrics,2023.0
0.751,0.761,11,-4.113,0,0.15,0.251,0.000238,0.0991,0.553,92.032,4WiQA1AGWHFvaxBU6bHghs,151325,4,85,PUNTO G,Quevedo,7947302," BlueFire Amigos de la infancia, pero la perdí de vista Y a los dieciocho nos seguimo' por el Insta No busca una relación, que pa' eso no está lista Pero está buscando alguien pa' que la desvista La última vez que la vi, la vi en la discoteca Dejándose el alma por otro cabrón (Oh-oh-oh) Cruzamos miradas, ella despechada Se me acercó y terminé tocándote el Punto G, eh-eh Tú gritándome, eh-eh Dándo-Dándote, eh-eh Bando-Bandolеra Punto G, eh-eh Tú gritándome, еh-eh Dándo-Dándote, eh-eh Bando-Bandolera Ante' éramo' desconocido', pero ahora (Ah-ah) Duda' porque conmigo siente' cosas reale' (Yeah-yeah) Tan acostumbrá' a tenerlo' a pare' Él no la valora, me dio señale', y entonce' (Eh-eh) Actué y me la llevé Parece una modelo de TV Y ya no sé qué vamo' a hacer Me engancha tu cara y tu punto G, yeah (Eh-eh) Ese culito me pide que lo estrelle No me olvido del perreíto en el muelle (No-oh) No necesita que ninguna le enseñe (Yeah-eh), y Cara como botella de Dom Péri Ni tú ni nadie se cree su peli Te enchulaste desde que te di Y te toqué el Punto G, eh-eh Tú gritándome, eh-eh (Yeah-yeah, yeah-yeah) Dándo-Dándote, eh-eh Bando-Bandolera Punto G, eh-eh Tú gritándome, eh-eh Dándo-Dándote, eh-eh Bando-Bandolera Actué y me la llevé (Yeah-yeah, yeah-yeah) Parece una modelo de TV (Eh-eh, eh-eh-eh) Ya no sé qué vamo' a hacer Me engancha tu cara y tu punto G Y-Y te toqué el Punto G, eh-eh-eh-eh Me enchulé, eh-eh Sigue guayando, bebé, sigue guayando Sigue guayando, bebé, sigue guayando El Punto G, eh-eh-eh-eh Me enchulé, eh-eh Hasta abajo, bebé, hasta abajo Hasta abajo, bebé, hasta abajo ",pop,E,https://genius.com/Quevedo-punto-g-lyrics,2022.0
